,Class,FX_u,FX_s,FX_m,FX_h,umag,gmag,rmag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,3.6mag,4.5mag,5.8mag,8.0mag,Bmag,imag
7654,STAR,4.56e-16,2.32e-14,1.1e-13,2.52e-13,9999999.0,9999999.0,11.01,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.14,11.12
7655,STAR,1.33e-14,6.32e-14,3.56e-14,1.66e-14,9999999.0,9999999.0,12.3,9999999.0,10.945,10.434,10.312,10.098,10.17,9.181,9999999.0,9999999.0,9999999.0,9999999.0,13.21,11.89
7656,STAR,7.1e-15,5.48e-14,6.28e-14,7.05e-14,9999999.0,9999999.0,11.99,9999999.0,10.074,9.132,8.411,7.576,7.048,5.447,9999999.0,9999999.0,9999999.0,9999999.0,13.86,11.34
7657,STAR,1.66e-15,2.9e-14,3.66e-14,4.96e-14,9999999.0,9999999.0,13.36,9999999.0,11.656,10.935,10.675,10.452,10.345,8.505,9999999.0,9999999.0,9999999.0,9999999.0,15.34,12.6
7658,STAR,9.33e-16,1.7e-14,1.17e-14,7.95e-15,9999999.0,9999999.0,12.41,9999999.0,11.102,10.025,9.252,8.181,7.599,5.764,9999999.0,9999999.0,9999999.0,9999999.0,14.38,12.37
7659,STAR,1.57e-14,6.28e-14,9.04e-14,1.06e-13,9999999.0,9999999.0,12.39,9999999.0,10.793,10.043,9.62,9.234,8.851,6.797,9999999.0,9999999.0,9999999.0,9999999.0,14.56,12.18
7660,STAR,1.96e-15,2.1e-14,9.98e-14,4.1e-13,9999999.0,9999999.0,13.63,9999999.0,11.365,10.601,10.139,9.354,8.817,7.408,9999999.0,9999999.0,9999999.0,9999999.0,15.68,12.82
7661,STAR,2.92e-16,1.89e-15,1.94e-15,4.47e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7662,STAR,1.76e-17,1.33e-16,3.56e-15,2.77e-14,9999999.0,9999999.0,9999999.0,18.683,14.739,12.161,10.265,6.265,4.849,1.903,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,20.712
7663,STAR,1.21e-15,2.65e-14,7.79e-14,1.07e-13,19.725,16.784,14.985,13.13,11.198,10.165,9.724,9.185,8.607,6.984,9999999.0,9999999.0,9999999.0,9999999.0,15.26,16.995
7664,STAR,2.26e-13,1.33e-12,2.08e-12,2.54e-12,9999999.0,9999999.0,9.39,9999999.0,7.693,7.134,6.941,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,10.74,8.83
7665,STAR,1.71e-12,6.09e-12,1.56e-12,2.54e-13,9999999.0,9999999.0,4.03,9999999.0,3.434,3.19,2.996,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,4.7,3.75
7666,STAR,1.77e-14,1.25e-15,1.7e-15,2.75e-15,9999999.0,9999999.0,18.91,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.04,9999999.0
7667,STAR,4.4e-15,1.63e-14,2.39e-15,6.16e-15,9999999.0,9999999.0,9.85,9999999.0,9.587,9.472,9.436,9.452,9.506,9.506,9999999.0,9999999.0,9999999.0,9999999.0,9.91,9.83
7668,STAR,5.32e-15,2.57e-14,2.17e-14,1.08e-14,9999999.0,9999999.0,12.37,9999999.0,12.174,11.887,11.795,11.263,11.251,11.126,9999999.0,9999999.0,9999999.0,9999999.0,13.46,12.12
7669,STAR,1.14e-14,4.43e-14,2.11e-14,1.01e-14,9999999.0,9999999.0,8.24,9999999.0,7.863,7.761,7.71,7.694,7.731,7.735,9999999.0,9999999.0,9999999.0,9999999.0,8.57,8.1
7670,STAR,5.99e-16,9.01e-16,2.93e-16,4.13e-16,9999999.0,9999999.0,5.94,9999999.0,5.129,4.863,4.726,4.785,4.39,4.701,9999999.0,9999999.0,9999999.0,9999999.0,6.74,5.61
7671,STAR,6.84e-16,7.37e-15,3.94e-15,2.68e-15,9999999.0,9999999.0,13.73,9999999.0,12.502,12.054,11.961,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,14.89,13.61
7672,STAR,1.87e-14,4.56e-14,4.24e-14,5.26e-14,9999999.0,9999999.0,10.76,9999999.0,10.383,10.156,10.146,10.16,10.198,10.178,9999999.0,9999999.0,9999999.0,9999999.0,10.97,10.67
7673,STAR,4.44e-13,7.54e-13,1.2e-13,1.01e-14,9999999.0,9999999.0,2.02,9999999.0,2.466,2.668,2.775,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,1.63,2.19
7674,STAR,5.85e-13,3.87e-13,5.89e-13,4.21e-12,9999999.0,9999999.0,14.54,9999999.0,14.341,14.116,13.853,13.273,12.978,11.881,9999999.0,9999999.0,9999999.0,9999999.0,14.93,14.56
7675,STAR,9.37e-15,4.52e-14,1.64e-13,6.35e-13,9999999.0,9999999.0,6.54,9999999.0,5.906,5.761,5.534,5.36,4.76,4.235,9999999.0,9999999.0,9999999.0,9999999.0,6.64,6.51
7676,STAR,1.9e-14,8.22e-14,4.17e-14,2.36e-14,9999999.0,9999999.0,9.76,9999999.0,9.385,9.24,9.201,9.182,9.225,9.228,9999999.0,9999999.0,9999999.0,9999999.0,9.97,9.67
7677,STAR,2.82e-13,7e-13,1.88e-13,3.23e-14,9999999.0,9999999.0,4.41,9999999.0,4.801,4.971,5.013,5.065,4.889,5.204,9999999.0,9999999.0,9999999.0,9999999.0,3.87,4.62
7678,STAR,1.49e-13,9.57e-13,9.28e-13,7.91e-13,9999999.0,9999999.0,6.07,9999999.0,5.827,5.806,5.714,5.725,5.377,5.203,9999999.0,9999999.0,9999999.0,9999999.0,6.05,6.09
7679,STAR,2.54e-14,5.78e-14,6.68e-14,7.21e-14,9999999.0,9999999.0,13.47,9999999.0,11.805,11.176,11.045,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.13,13.37
7680,STAR,1.39e-15,3.09e-15,3.87e-15,4.37e-15,19.564,18.054,16.661,15.28,13.77,12.861,12.384,12.037,11.598,10.099,9999999.0,9999999.0,9999999.0,9999999.0,18.44,15.794
7681,STAR,4.77e-15,1.88e-14,1.11e-14,3.93e-15,9999999.0,9999999.0,15.28,9999999.0,12.63,11.901,11.661,11.398,11.25,9.843,9999999.0,9999999.0,9999999.0,9999999.0,17.04,14.35
7682,STAR,1.32e-15,6.29e-15,2.31e-15,5e-15,17.975,16.897,15.677,14.383,12.991,12.215,11.932,11.636,11.184,9.383,9999999.0,9999999.0,9999999.0,9999999.0,16.65,14.894
7683,STAR,2.18e-15,7.65e-15,4.49e-15,8.67e-16,9999999.0,9999999.0,14.31,9999999.0,12.901,12.04,11.542,10.833,10.47,9.987,9999999.0,9999999.0,9999999.0,9999999.0,15.88,14.41
7684,STAR,4.39e-16,4.14e-15,3.22e-15,3.07e-15,9999999.0,9999999.0,14.05,9999999.0,12.567,11.918,11.694,11.571,11.482,9.817,9999999.0,9999999.0,9999999.0,9999999.0,15.39,14.12
7685,STAR,3.19e-16,5.49e-15,7.28e-15,9.07e-15,21.909,19.273,17.514,15.264,13.597,12.788,12.526,12.418,12.235,11.004,9999999.0,9999999.0,9999999.0,9999999.0,19.37,16.125
7686,STAR,7.54e-15,1.92e-14,1.31e-14,7.54e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7687,STAR,2.4e-16,5.55e-16,2.33e-15,6.21e-16,9999999.0,9999999.0,14.9,9999999.0,12.92,12.131,11.584,10.878,10.032,7.181,9999999.0,9999999.0,9999999.0,9999999.0,17.08,14.65
7688,STAR,4.83e-16,3.53e-15,1.31e-15,0.0,15.315,13.607,13.208,13.692,12.191,11.94,11.863,11.774,11.814,10.913,9999999.0,9999999.0,9999999.0,9999999.0,13.71,13.182
7689,STAR,1.64e-17,4.48e-16,1.14e-15,1.1e-15,9999999.0,9999999.0,15.29,9999999.0,12.302,11.515,11.209,10.671,10.084,7.558,9999999.0,9999999.0,9999999.0,9999999.0,17.37,14.11
7690,STAR,1.43e-15,9.08e-15,4.03e-15,2.73e-15,16.842,16.014,15.103,14.35,13.148,12.312,11.77,10.989,10.616,9.29,9999999.0,9999999.0,9999999.0,9999999.0,16.13,14.735
7691,STAR,4.48e-15,1.67e-14,1.75e-14,2.21e-14,9999999.0,9999999.0,14.83,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.84,14.91
7692,STAR,3.61e-16,2.08e-15,4.86e-15,3.02e-15,19.832,18.496,17.031,15.465,13.471,12.521,11.839,10.883,10.185,7.751,9999999.0,9999999.0,9999999.0,9999999.0,17.14,16.085
7693,STAR,3.21e-15,1.01e-14,6.58e-15,5.11e-15,9999999.0,9999999.0,9999999.0,9999999.0,13.245,12.606,12.449,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7694,STAR,5.76e-15,1.94e-14,1.69e-14,8.99e-15,9999999.0,9999999.0,13.85,9999999.0,11.973,11.212,11.028,10.809,10.83,10.531,9999999.0,9999999.0,9999999.0,9999999.0,16.11,13.78
7695,STAR,5.71e-15,1.54e-14,9.86e-15,6.52e-15,9999999.0,9999999.0,14.69,9999999.0,13.083,12.403,12.188,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,12.63,14.09
7696,STAR,1.31e-15,7.29e-15,5.23e-15,3.66e-15,9999999.0,9999999.0,11.09,9999999.0,12.217,11.679,11.562,11.46,11.475,9.158,9999999.0,9999999.0,9999999.0,9999999.0,15.21,13.1
7697,STAR,9.68e-17,5.95e-16,5.52e-15,1.31e-14,9999999.0,9999999.0,13.61,9999999.0,12.686,11.509,10.667,9.787,9.302,7.201,9999999.0,9999999.0,9999999.0,9999999.0,15.73,14.74
7698,STAR,3.07e-15,8.79e-15,5.42e-15,3.68e-15,9999999.0,9999999.0,15.35,9999999.0,13.151,12.414,12.174,11.847,11.725,8.142,9999999.0,9999999.0,9999999.0,9999999.0,17.69,14.73
7699,STAR,4.49e-15,1.09e-14,6.58e-15,4.97e-15,9999999.0,9999999.0,13.36,9999999.0,12.678,12.001,11.793,11.009,10.901,5.83,9999999.0,9999999.0,9999999.0,9999999.0,16.44,14.0
7700,STAR,2.37e-15,9.15e-15,7.51e-15,3.45e-15,9999999.0,9999999.0,15.15,9999999.0,12.934,12.141,11.707,10.912,10.383,7.483,9999999.0,9999999.0,9999999.0,9999999.0,16.35,14.84
7701,STAR,4.67e-15,1.59e-14,1.01e-14,5.14e-15,9999999.0,9999999.0,9999999.0,9999999.0,13.041,12.328,12.209,11.676,11.393,6.787,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7702,STAR,1.55e-15,5.77e-15,3.87e-15,2.8e-15,9999999.0,9999999.0,15.16,9999999.0,13.532,12.811,12.655,12.657,12.533,9.839,9999999.0,9999999.0,9999999.0,9999999.0,17.04,14.81
7703,STAR,3.9e-15,8.94e-15,8.81e-15,5.61e-15,9999999.0,9999999.0,15.68,9999999.0,12.907,12.195,11.833,11.302,10.932,7.381,9999999.0,9999999.0,9999999.0,9999999.0,17.71,14.54
7704,STAR,2.74e-16,2.53e-15,1.9e-15,1.55e-15,9999999.0,9999999.0,16.12,9999999.0,13.931,13.194,12.891,12.713,12.249,10.806,9999999.0,9999999.0,9999999.0,9999999.0,18.18,15.02
7705,STAR,1.14e-14,3.83e-14,2.81e-14,1.26e-14,9999999.0,9999999.0,8.58,9999999.0,8.635,8.623,8.696,8.659,8.653,7.916,9999999.0,9999999.0,9999999.0,9999999.0,8.17,8.76
7706,STAR,6.61e-15,2.62e-14,1.76e-14,1.99e-14,9999999.0,9999999.0,13.61,9999999.0,12.239,11.581,11.246,10.303,9.843,6.812,9999999.0,9999999.0,9999999.0,9999999.0,15.2,12.87
7707,STAR,8.04e-15,3.87e-14,3.85e-14,3.4e-14,9999999.0,9999999.0,8.98,9999999.0,11.857,11.06,10.593,10.104,9.858,7.094,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,11.18
7708,STAR,1.28e-14,3.94e-14,3.77e-14,3.32e-14,9999999.0,9999999.0,14.26,9999999.0,12.533,11.774,11.25,10.253,9.667,6.3,9999999.0,9999999.0,9999999.0,9999999.0,16.95,14.13
7709,STAR,4.88e-16,1.28e-14,1.1e-14,5.19e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7710,STAR,4.73e-17,1.92e-16,5.97e-16,4.4e-15,9999999.0,9999999.0,13.45,9999999.0,12.753,11.853,10.978,9.624,9.084,6.86,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,13.24
7711,STAR,7.19e-16,1.05e-14,8.79e-15,3.45e-15,9999999.0,9999999.0,14.01,9999999.0,12.865,12.14,11.804,11.616,11.413,7.814,9999999.0,9999999.0,9999999.0,9999999.0,16.07,14.32
7712,STAR,1.96e-15,6.7e-15,4.61e-15,2.04e-15,9999999.0,9999999.0,14.22,9999999.0,13.506,12.83,12.691,12.398,12.298,8.074,9999999.0,9999999.0,9999999.0,9999999.0,16.39,14.73
7713,STAR,1.01e-15,9.36e-15,9.92e-15,6.37e-15,9999999.0,9999999.0,9999999.0,9999999.0,12.795,12.089,11.637,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7714,STAR,5.9e-15,1.74e-14,1.38e-14,1.03e-14,9999999.0,9999999.0,14.19,9999999.0,12.568,11.953,11.725,11.548,11.519,8.487,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,13.96
7715,STAR,1.76e-15,6.57e-15,4.59e-15,2.79e-15,9999999.0,9999999.0,14.88,9999999.0,13.235,12.503,12.357,12.119,11.914,11.583,9999999.0,9999999.0,9999999.0,9999999.0,17.6,14.59
7716,STAR,4.44e-15,1.62e-14,1.06e-14,1.11e-14,9999999.0,9999999.0,9999999.0,9999999.0,13.106,12.404,12.244,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7717,STAR,1.16e-13,3.77e-13,2.48e-13,1.33e-13,9999999.0,9999999.0,9.76,9999999.0,10.155,9.646,9.558,9.488,9.473,7.589,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,10.04
7718,STAR,8.06e-15,3.22e-14,3.57e-14,3.37e-14,9999999.0,9999999.0,10.57,9999999.0,11.53,10.672,10.017,9.52,9.082,6.603,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,12.88
7719,STAR,3.47e-17,0.0,2.14e-15,1.7e-14,9999999.0,9999999.0,14.92,9999999.0,13.334,12.282,11.706,10.429,9.723,7.26,9999999.0,9999999.0,9999999.0,9999999.0,17.53,15.71
7720,STAR,5.48e-16,3.52e-15,3.33e-15,6.85e-16,9999999.0,9999999.0,17.27,9999999.0,14.204,13.56,13.334,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.49
7721,STAR,4.25e-16,2.53e-15,3.18e-15,2.85e-15,9999999.0,9999999.0,13.44,9999999.0,12.399,11.611,11.16,10.521,10.117,8.5,9999999.0,9999999.0,9999999.0,9999999.0,15.43,13.87
7722,STAR,2.09e-15,1.03e-14,9.47e-15,8.08e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7723,STAR,3.27e-16,3.75e-15,3.9e-15,3.22e-15,9999999.0,9999999.0,13.54,9999999.0,12.365,11.624,11.162,10.6,10.246,7.49,9999999.0,9999999.0,9999999.0,9999999.0,15.49,13.54
7724,STAR,7.65e-15,2.07e-14,8.88e-15,1.87e-15,9999999.0,9999999.0,14.29,9999999.0,12.993,12.203,11.786,11.107,10.793,8.632,9999999.0,9999999.0,9999999.0,9999999.0,16.4,14.43
7725,STAR,2.52e-17,1.99e-15,4.8e-15,2.43e-15,9999999.0,9999999.0,17.53,9999999.0,14.15,13.335,12.854,12.577,12.048,9.056,9999999.0,9999999.0,9999999.0,9999999.0,20.42,15.98
7726,STAR,2.07e-15,1.28e-14,8.55e-15,5.98e-15,9999999.0,9999999.0,12.9,9999999.0,12.354,11.684,11.325,10.942,10.657,9.099,9999999.0,9999999.0,9999999.0,9999999.0,14.96,13.69
7727,STAR,1.4e-15,9.38e-15,5.32e-15,6.39e-16,9999999.0,9999999.0,14.66,9999999.0,12.872,12.197,12.012,11.53,11.129,6.948,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,14.2
7728,STAR,5.87e-17,1.2e-16,2.07e-15,1.81e-14,20.247,18.092,16.566,15.056,13.218,12.316,11.757,11.563,10.926,9.346,9999999.0,9999999.0,9999999.0,9999999.0,18.27,15.666
7729,STAR,8.35e-15,2.64e-14,1.24e-14,7.03e-15,9999999.0,9999999.0,13.44,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.68,13.67
7730,STAR,4.86e-16,3.42e-15,2.37e-15,2.85e-16,9999999.0,9999999.0,14.11,9999999.0,12.122,11.442,11.166,10.975,10.843,9.24,9999999.0,9999999.0,9999999.0,9999999.0,16.59,13.78
7731,STAR,2.15e-16,2.75e-15,1.05e-15,1.02e-14,9999999.0,9999999.0,14.5,9999999.0,12.869,11.91,11.271,10.189,9.414,7.586,9999999.0,9999999.0,9999999.0,9999999.0,16.83,14.46
7732,STAR,8.69e-13,1.54e-12,3.97e-13,1.2e-13,9999999.0,9999999.0,4.77,9999999.0,5.202,5.322,5.34,5.337,5.179,5.396,9999999.0,9999999.0,9999999.0,9999999.0,4.22,4.98
7733,STAR,2.33e-16,8.39e-15,1.2e-14,8.97e-15,9999999.0,9999999.0,12.25,9999999.0,11.718,10.954,10.511,9.858,9.541,7.181,9999999.0,9999999.0,9999999.0,9999999.0,14.2,12.75
7734,STAR,1.02e-15,5.68e-15,5.8e-15,6.25e-15,18.394,16.862,15.55,14.258,12.778,11.921,11.511,11.026,10.634,7.919,9999999.0,9999999.0,9999999.0,9999999.0,16.71,14.743
7735,STAR,4.65e-15,1.12e-14,7.6e-15,4.55e-15,9999999.0,9999999.0,14.5,9999999.0,12.781,12.093,11.685,11.377,11.037,8.694,9999999.0,9999999.0,9999999.0,9999999.0,15.85,13.97
7736,STAR,0.0,5.26e-15,1.36e-14,1.48e-14,9999999.0,9999999.0,13.44,9999999.0,11.589,10.702,10.306,9.568,9.131,7.374,9999999.0,9999999.0,9999999.0,9999999.0,15.86,13.17
7737,STAR,4.41e-15,1.09e-14,1.13e-14,1.37e-14,9999999.0,9999999.0,9999999.0,9999999.0,13.458,12.777,12.612,12.272,12.229,7.943,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7738,STAR,6.11e-15,1.62e-14,1.56e-14,1.55e-14,9999999.0,9999999.0,14.39,9999999.0,13.09,12.414,12.205,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.29,14.03
7739,STAR,9.94e-16,5.35e-15,1.22e-14,1.37e-14,9999999.0,9999999.0,13.37,9999999.0,12.445,11.645,11.219,10.595,10.139,8.129,9999999.0,9999999.0,9999999.0,9999999.0,14.97,13.91
7740,STAR,3.78e-15,1.33e-14,7.96e-15,6.75e-15,9999999.0,9999999.0,13.55,9999999.0,12.742,12.019,11.527,10.987,10.623,9.775,9999999.0,9999999.0,9999999.0,9999999.0,15.78,14.77
7741,STAR,2.6e-16,7.56e-15,1.17e-14,1.18e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7742,STAR,5.21e-15,1.56e-14,1.03e-14,6.25e-15,9999999.0,9999999.0,13.58,9999999.0,12.345,11.713,11.549,11.414,11.35,10.453,9999999.0,9999999.0,9999999.0,9999999.0,15.37,13.73
7743,STAR,1.48e-14,5.33e-14,3.16e-14,1.84e-14,17.317,14.859,13.712,12.902,11.345,10.683,10.512,10.27,10.259,8.179,9999999.0,9999999.0,9999999.0,9999999.0,15.09,15.203
7744,STAR,2.31e-15,1.4e-14,1.07e-14,6.04e-15,9999999.0,9999999.0,13.23,9999999.0,12.238,11.612,11.383,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.29,13.61
7745,STAR,6.81e-16,3.28e-15,3.21e-15,6.17e-16,9999999.0,9999999.0,14.55,9999999.0,12.928,12.238,12.068,11.968,11.853,11.676,9999999.0,9999999.0,9999999.0,9999999.0,16.54,14.14
7746,STAR,1.71e-14,3.46e-14,4.8e-14,8.25e-14,9999999.0,9999999.0,12.15,9999999.0,13.34,12.674,12.495,12.314,12.015,8.805,9999999.0,9999999.0,9999999.0,9999999.0,13.32,14.71
7747,STAR,6.72e-15,1.89e-14,1.55e-14,8.6e-15,19.864,17.411,15.993,14.348,12.99,12.314,12.064,11.869,11.754,10.12,9999999.0,9999999.0,9999999.0,9999999.0,17.02,9999999.0
7748,STAR,3.76e-15,1.21e-14,8.68e-15,5.45e-15,9999999.0,9999999.0,15.17,9999999.0,13.025,12.336,12.101,11.703,10.959,9.107,9999999.0,9999999.0,9999999.0,9999999.0,17.46,14.64
7749,STAR,7.04e-15,2.49e-14,1.8e-14,6.52e-15,18.4,15.996,14.779,13.853,12.58,11.909,11.718,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.46,14.193
7750,STAR,3.81e-16,1.46e-15,9.57e-16,2.57e-15,9999999.0,9999999.0,14.41,9999999.0,12.719,11.934,11.458,10.742,10.167,7.976,9999999.0,9999999.0,9999999.0,9999999.0,15.44,14.39
7751,STAR,1.49e-13,4.1e-13,3.92e-13,4.59e-13,9999999.0,9999999.0,9.78,9999999.0,10.737,10.3,10.145,9.686,9.901,9.546,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,10.73
7752,STAR,4.67e-15,1.33e-14,7.61e-15,1.08e-15,17.366,15.253,14.309,13.704,12.571,11.991,11.829,11.703,11.752,8.567,9999999.0,9999999.0,9999999.0,9999999.0,15.47,14.718
7753,STAR,7.44e-17,1.55e-15,5.73e-16,5.53e-16,9999999.0,9999999.0,15.85,9999999.0,13.765,13.027,12.552,12.062,11.428,9.091,9999999.0,9999999.0,9999999.0,9999999.0,18.03,15.35
7754,STAR,7.46e-16,5.71e-15,5.08e-15,4.39e-15,9999999.0,9999999.0,13.71,9999999.0,12.244,11.539,11.09,10.631,10.362,8.107,9999999.0,9999999.0,9999999.0,9999999.0,16.21,13.72
7755,STAR,2.32e-15,7.62e-15,7.71e-15,5.03e-15,14.014,13.715,13.735,9999999.0,12.02,11.26,10.802,10.321,9.858,7.441,9999999.0,9999999.0,9999999.0,9999999.0,15.84,17.307
7756,STAR,5.48e-15,2.95e-14,2.14e-14,8.73e-15,9999999.0,9999999.0,12.25,9999999.0,11.636,11.015,10.551,10.214,9.857,7.398,9999999.0,9999999.0,9999999.0,9999999.0,13.99,12.8
7757,STAR,4.25e-14,1.41e-13,1.91e-13,3.06e-13,9999999.0,9999999.0,9999999.0,9999999.0,10.434,9.533,8.858,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7758,STAR,0.0,5.59e-17,1.81e-15,7.09e-15,9999999.0,9999999.0,15.64,9999999.0,13.415,12.548,11.928,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.9,15.21
7759,STAR,4.97e-15,1.44e-14,9.7e-15,7.21e-15,18.193,15.829,14.678,13.791,12.538,11.869,11.681,11.649,11.587,11.719,9999999.0,9999999.0,9999999.0,9999999.0,15.74,14.4
7760,STAR,6.28e-15,2.07e-14,1.46e-14,1.68e-14,9999999.0,9999999.0,14.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,15.78,13.63
7761,STAR,1.56e-14,4.49e-14,4.03e-14,3.56e-14,9999999.0,9999999.0,13.14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,13.68,13.44
7762,STAR,6.24e-16,3.44e-15,4.34e-15,4.04e-15,9999999.0,9999999.0,15.16,9999999.0,13.628,12.953,12.71,12.733,12.66,10.464,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,13.48
7763,STAR,8.27e-16,3.16e-15,2.01e-15,8.91e-16,9999999.0,9999999.0,14.14,9999999.0,12.439,11.666,11.519,11.365,11.208,11.463,9999999.0,9999999.0,9999999.0,9999999.0,16.9,13.91
7764,STAR,5.91e-15,1.6e-14,1.23e-14,4.79e-15,9999999.0,9999999.0,9999999.0,9999999.0,11.536,10.879,10.637,10.513,10.332,8.426,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7765,STAR,1.81e-15,6.24e-15,4.05e-15,2.49e-15,9999999.0,9999999.0,15.13,9999999.0,13.985,13.302,13.248,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.64,15.28
7766,STAR,1.87e-15,6.34e-15,4.4e-15,4.78e-16,20.157,17.665,16.187,14.443,13.058,12.29,12.114,11.883,11.818,8.765,9999999.0,9999999.0,9999999.0,9999999.0,17.6,15.1
7767,STAR,1.68e-15,7.36e-15,6.35e-15,3.96e-15,9999999.0,9999999.0,9999999.0,9999999.0,12.21,11.521,11.255,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7768,STAR,1.17e-14,3.22e-14,4.12e-14,6.12e-14,9999999.0,9999999.0,9999999.0,9999999.0,11.613,10.814,10.343,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7769,STAR,5.19e-16,2.43e-15,6.9e-16,6.23e-17,9999999.0,9999999.0,15.0,9999999.0,13.422,12.725,12.549,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,13.49,14.87
7770,STAR,5.33e-17,3.74e-15,4.7e-15,4.42e-15,9999999.0,9999999.0,15.6,9999999.0,12.738,12.034,11.683,11.283,10.605,7.957,9999999.0,9999999.0,9999999.0,9999999.0,18.16,14.68
7771,STAR,1.79e-14,5.63e-14,5.63e-14,3.89e-14,9999999.0,9999999.0,9999999.0,9999999.0,11.314,10.666,10.442,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
7772,STAR,9.58e-15,2.95e-14,3.2e-14,5.29e-14,9999999.0,9999999.0,13.41,9999999.0,11.268,10.5,10.071,9.412,8.774,6.669,9999999.0,9999999.0,9999999.0,9999999.0,15.36,13.46
7773,STAR,5.08e-17,1.13e-15,1.6e-15,4.36e-16,9999999.0,9999999.0,13.76,9999999.0,12.645,11.877,11.502,11.086,10.286,7.346,9999999.0,9999999.0,9999999.0,9999999.0,15.76,14.2
